transaction_id,account_id,customer_id,branch_id,transaction_date,transaction_type,transaction_amount,currency_code,region_code,loan_id,start_date,end_date,baseline,amount_bucket
TXN_00003678,ACC_APAC_000429,CUST_APAC_000429,BR_APAC_0029,2026-06-23,Transfer,952987.04,JPY,APAC,LOAN_APAC_000016,2026-06-23,2026-06-23,transaction_20260702,Extreme
TXN_00003679,ACC_APAC_000667,CUST_APAC_000667,BR_APAC_0067,2026-06-13,Transfer,176.96,JPY,APAC,LOAN_APAC_000196,2026-06-13,2026-06-13,transaction_20260702,Small
TXN_00003680,ACC_APAC_000084,CUST_APAC_000084,BR_APAC_0084,2026-06-24,Transfer,91786.43,JPY,APAC,LOAN_APAC_000703,2026-06-24,2026-06-24,transaction_20260702,Large
TXN_00003681,ACC_APAC_000528,CUST_APAC_000528,BR_APAC_0128,2026-06-23,Deposit,61181.33,JPY,APAC,LOAN_APAC_000569,2026-06-23,2026-06-23,transaction_20260702,Large
TXN_00003682,ACC_APAC_000873,CUST_APAC_000873,BR_APAC_0073,2026-06-01,Card Payment,11152.17,JPY,APAC,LOAN_APAC_000222,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00003683,ACC_APAC_000353,CUST_APAC_000353,BR_APAC_0153,2026-06-21,Loan Payment,5921.69,JPY,APAC,LOAN_APAC_000435,2026-06-21,2026-06-21,transaction_20260702,Medium
TXN_00003684,ACC_APAC_001276,CUST_APAC_001276,BR_APAC_0076,2026-06-20,Card Payment,900.35,JPY,APAC,LOAN_APAC_001455,2026-06-20,2026-06-20,transaction_20260702,Small
TXN_00003685,ACC_APAC_001509,CUST_APAC_001509,BR_APAC_0109,2026-06-29,Withdrawal,1095.84,JPY,APAC,LOAN_APAC_000499,2026-06-29,2026-06-29,transaction_20260702,Small
TXN_00003686,ACC_APAC_000669,CUST_APAC_000669,BR_APAC_0069,2026-06-30,Transfer,332.72,JPY,APAC,LOAN_APAC_000319,2026-06-30,2026-06-30,transaction_20260702,Small
TXN_00003687,ACC_APAC_000384,CUST_APAC_000384,BR_APAC_0184,2026-06-01,Transfer,411166.32,JPY,APAC,LOAN_APAC_001579,2026-06-01,2026-06-01,transaction_20260702,Extreme
TXN_00003688,ACC_APAC_000446,CUST_APAC_000446,BR_APAC_0046,2026-06-12,Card Payment,8679.35,JPY,APAC,LOAN_APAC_001715,2026-06-12,2026-06-12,transaction_20260702,Medium
TXN_00003689,ACC_APAC_000535,CUST_APAC_000535,BR_APAC_0135,2026-06-09,Transfer,103117.81,JPY,APAC,LOAN_APAC_000929,2026-06-09,2026-06-09,transaction_20260702,Large
TXN_00003690,ACC_APAC_000335,CUST_APAC_000335,BR_APAC_0135,2026-06-27,Deposit,597.56,JPY,APAC,LOAN_APAC_000263,2026-06-27,2026-06-27,transaction_20260702,Small
TXN_00003691,ACC_APAC_000136,CUST_APAC_000136,BR_APAC_0136,2026-06-28,Deposit,1019.29,JPY,APAC,LOAN_APAC_000754,2026-06-28,2026-06-28,transaction_20260702,Small
TXN_00003692,ACC_APAC_001227,CUST_APAC_001227,BR_APAC_0027,2026-06-09,Transfer,924.39,JPY,APAC,LOAN_APAC_001483,2026-06-09,2026-06-09,transaction_20260702,Small
TXN_00003693,ACC_APAC_000652,CUST_APAC_000652,BR_APAC_0052,2026-06-25,Card Payment,732.71,JPY,APAC,LOAN_APAC_000970,2026-06-25,2026-06-25,transaction_20260702,Small
TXN_00003694,ACC_APAC_000194,CUST_APAC_000194,BR_APAC_0194,2026-06-30,Transfer,122.89,JPY,APAC,LOAN_APAC_001190,2026-06-30,2026-06-30,transaction_20260702,Small
TXN_00003695,ACC_APAC_001027,CUST_APAC_001027,BR_APAC_0027,2026-06-07,Withdrawal,73664.82,JPY,APAC,LOAN_APAC_000094,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00003696,ACC_APAC_000700,CUST_APAC_000700,BR_APAC_0100,2026-06-27,Transfer,2794.09,JPY,APAC,LOAN_APAC_001639,2026-06-27,2026-06-27,transaction_20260702,Medium
TXN_00003697,ACC_APAC_000727,CUST_APAC_000727,BR_APAC_0127,2026-06-29,Card Payment,83095.21,JPY,APAC,LOAN_APAC_000671,2026-06-29,2026-06-29,transaction_20260702,Large
TXN_00003698,ACC_APAC_000816,CUST_APAC_000816,BR_APAC_0016,2026-06-03,Deposit,259.65,JPY,APAC,LOAN_APAC_001443,2026-06-03,2026-06-03,transaction_20260702,Small
TXN_00003699,ACC_APAC_000328,CUST_APAC_000328,BR_APAC_0128,2026-06-11,Withdrawal,90185.14,JPY,APAC,LOAN_APAC_001274,2026-06-11,2026-06-11,transaction_20260702,Large
TXN_00003700,ACC_APAC_000370,CUST_APAC_000370,BR_APAC_0170,2026-06-04,Transfer,6041.32,JPY,APAC,LOAN_APAC_001152,2026-06-04,2026-06-04,transaction_20260702,Medium
TXN_00003701,ACC_APAC_001486,CUST_APAC_001486,BR_APAC_0086,2026-06-26,Card Payment,1092.42,JPY,APAC,LOAN_APAC_001235,2026-06-26,2026-06-26,transaction_20260702,Small
TXN_00003702,ACC_APAC_001401,CUST_APAC_001401,BR_APAC_0001,2026-06-23,Loan Payment,1020.53,JPY,APAC,LOAN_APAC_000984,2026-06-23,2026-06-23,transaction_20260702,Small
TXN_00003703,ACC_APAC_001278,CUST_APAC_001278,BR_APAC_0078,2026-06-23,Transfer,136.2,JPY,APAC,LOAN_APAC_000082,2026-06-23,2026-06-23,transaction_20260702,Small
TXN_00003704,ACC_APAC_000560,CUST_APAC_000560,BR_APAC_0160,2026-06-18,Card Payment,694.49,JPY,APAC,LOAN_APAC_000347,2026-06-18,2026-06-18,transaction_20260702,Small
TXN_00003705,ACC_APAC_001113,CUST_APAC_001113,BR_APAC_0113,2026-06-07,Card Payment,11778.95,JPY,APAC,LOAN_APAC_000260,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00003706,ACC_APAC_000726,CUST_APAC_000726,BR_APAC_0126,2026-06-24,Transfer,4185.6,JPY,APAC,LOAN_APAC_001593,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00003707,ACC_APAC_000632,CUST_APAC_000632,BR_APAC_0032,2026-06-21,Loan Payment,162.5,JPY,APAC,LOAN_APAC_000519,2026-06-21,2026-06-21,transaction_20260702,Small
TXN_00003708,ACC_APAC_001496,CUST_APAC_001496,BR_APAC_0096,2026-06-24,Deposit,63573.93,JPY,APAC,LOAN_APAC_001140,2026-06-24,2026-06-24,transaction_20260702,Large
TXN_00003709,ACC_APAC_001384,CUST_APAC_001384,BR_APAC_0184,2026-06-09,Transfer,186.3,JPY,APAC,LOAN_APAC_000580,2026-06-09,2026-06-09,transaction_20260702,Small
TXN_00003710,ACC_APAC_000862,CUST_APAC_000862,BR_APAC_0062,2026-06-02,Withdrawal,102810.97,JPY,APAC,LOAN_APAC_001681,2026-06-02,2026-06-02,transaction_20260702,Large
TXN_00003711,ACC_APAC_001358,CUST_APAC_001358,BR_APAC_0158,2026-06-09,Deposit,132.56,JPY,APAC,LOAN_APAC_001189,2026-06-09,2026-06-09,transaction_20260702,Small
TXN_00003712,ACC_APAC_001461,CUST_APAC_001461,BR_APAC_0061,2026-06-12,Withdrawal,36198.02,JPY,APAC,LOAN_APAC_000332,2026-06-12,2026-06-12,transaction_20260702,Large
TXN_00003713,ACC_APAC_000243,CUST_APAC_000243,BR_APAC_0043,2026-06-29,Transfer,2680.93,JPY,APAC,LOAN_APAC_000639,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00003714,ACC_APAC_000800,CUST_APAC_000800,BR_APAC_0200,2026-06-03,Loan Payment,138.82,JPY,APAC,LOAN_APAC_001340,2026-06-03,2026-06-03,transaction_20260702,Small
TXN_00003715,ACC_APAC_001374,CUST_APAC_001374,BR_APAC_0174,2026-06-27,Withdrawal,203.38,JPY,APAC,LOAN_APAC_001427,2026-06-27,2026-06-27,transaction_20260702,Small
TXN_00003716,ACC_APAC_000419,CUST_APAC_000419,BR_APAC_0019,2026-06-17,Transfer,4880.77,JPY,APAC,LOAN_APAC_000469,2026-06-17,2026-06-17,transaction_20260702,Medium
TXN_00003717,ACC_APAC_001067,CUST_APAC_001067,BR_APAC_0067,2026-06-04,Withdrawal,46952.61,JPY,APAC,LOAN_APAC_001212,2026-06-04,2026-06-04,transaction_20260702,Large
TXN_00003718,ACC_APAC_001599,CUST_APAC_001599,BR_APAC_0199,2026-06-21,Deposit,309.8,JPY,APAC,LOAN_APAC_001444,2026-06-21,2026-06-21,transaction_20260702,Small
TXN_00003719,ACC_APAC_001256,CUST_APAC_001256,BR_APAC_0056,2026-06-10,Transfer,21305.78,JPY,APAC,LOAN_APAC_000126,2026-06-10,2026-06-10,transaction_20260702,Large
TXN_00003720,ACC_APAC_000142,CUST_APAC_000142,BR_APAC_0142,2026-06-12,Transfer,916.46,JPY,APAC,LOAN_APAC_001625,2026-06-12,2026-06-12,transaction_20260702,Small
TXN_00003721,ACC_APAC_000449,CUST_APAC_000449,BR_APAC_0049,2026-06-07,Deposit,63626.66,JPY,APAC,LOAN_APAC_001414,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00003722,ACC_APAC_001396,CUST_APAC_001396,BR_APAC_0196,2026-06-21,Deposit,7726.72,JPY,APAC,LOAN_APAC_001385,2026-06-21,2026-06-21,transaction_20260702,Medium
TXN_00003723,ACC_APAC_001116,CUST_APAC_001116,BR_APAC_0116,2026-06-30,Withdrawal,35390.93,JPY,APAC,LOAN_APAC_000523,2026-06-30,2026-06-30,transaction_20260702,Large
TXN_00003724,ACC_APAC_000074,CUST_APAC_000074,BR_APAC_0074,2026-06-30,Withdrawal,1108.9,JPY,APAC,LOAN_APAC_000788,2026-06-30,2026-06-30,transaction_20260702,Small
TXN_00003725,ACC_APAC_001262,CUST_APAC_001262,BR_APAC_0062,2026-06-10,Withdrawal,34896.71,JPY,APAC,LOAN_APAC_001326,2026-06-10,2026-06-10,transaction_20260702,Large
TXN_00003726,ACC_APAC_001234,CUST_APAC_001234,BR_APAC_0034,2026-06-16,Loan Payment,59517.6,JPY,APAC,LOAN_APAC_000280,2026-06-16,2026-06-16,transaction_20260702,Large
TXN_00003727,ACC_APAC_001295,CUST_APAC_001295,BR_APAC_0095,2026-06-15,Transfer,96831.13,JPY,APAC,LOAN_APAC_000933,2026-06-15,2026-06-15,transaction_20260702,Large
TXN_00003728,ACC_APAC_001452,CUST_APAC_001452,BR_APAC_0052,2026-06-02,Deposit,70731.06,JPY,APAC,LOAN_APAC_001605,2026-06-02,2026-06-02,transaction_20260702,Large
TXN_00003729,ACC_APAC_000832,CUST_APAC_000832,BR_APAC_0032,2026-06-30,Transfer,8088.91,JPY,APAC,LOAN_APAC_000637,2026-06-30,2026-06-30,transaction_20260702,Medium
TXN_00003730,ACC_APAC_001541,CUST_APAC_001541,BR_APAC_0141,2026-06-05,Card Payment,33823.76,JPY,APAC,LOAN_APAC_000648,2026-06-05,2026-06-05,transaction_20260702,Large
TXN_00003731,ACC_APAC_001265,CUST_APAC_001265,BR_APAC_0065,2026-06-26,Card Payment,1667.94,JPY,APAC,LOAN_APAC_000493,2026-06-26,2026-06-26,transaction_20260702,Medium
TXN_00003732,ACC_APAC_000734,CUST_APAC_000734,BR_APAC_0134,2026-06-04,Withdrawal,186941.06,JPY,APAC,LOAN_APAC_000667,2026-06-04,2026-06-04,transaction_20260702,Extreme
TXN_00003733,ACC_APAC_001570,CUST_APAC_001570,BR_APAC_0170,2026-06-20,Transfer,2336.98,JPY,APAC,LOAN_APAC_000810,2026-06-20,2026-06-20,transaction_20260702,Medium
TXN_00003734,ACC_APAC_000862,CUST_APAC_000862,BR_APAC_0062,2026-06-18,Transfer,1430.84,JPY,APAC,LOAN_APAC_000523,2026-06-18,2026-06-18,transaction_20260702,Medium
TXN_00003735,ACC_APAC_000764,CUST_APAC_000764,BR_APAC_0164,2026-06-07,Transfer,82749.18,JPY,APAC,LOAN_APAC_001075,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00003736,ACC_APAC_000458,CUST_APAC_000458,BR_APAC_0058,2026-06-04,Withdrawal,75986.02,JPY,APAC,LOAN_APAC_000996,2026-06-04,2026-06-04,transaction_20260702,Large
TXN_00003737,ACC_APAC_000565,CUST_APAC_000565,BR_APAC_0165,2026-06-04,Withdrawal,65184.78,JPY,APAC,LOAN_APAC_001761,2026-06-04,2026-06-04,transaction_20260702,Large
TXN_00003738,ACC_APAC_001173,CUST_APAC_001173,BR_APAC_0173,2026-06-30,Withdrawal,70228.47,JPY,APAC,LOAN_APAC_000512,2026-06-30,2026-06-30,transaction_20260702,Large
TXN_00003739,ACC_APAC_000519,CUST_APAC_000519,BR_APAC_0119,2026-06-26,Transfer,573.55,JPY,APAC,LOAN_APAC_001454,2026-06-26,2026-06-26,transaction_20260702,Small
TXN_00003740,ACC_APAC_000110,CUST_APAC_000110,BR_APAC_0110,2026-06-14,Deposit,117324.04,JPY,APAC,LOAN_APAC_000854,2026-06-14,2026-06-14,transaction_20260702,Extreme
TXN_00003741,ACC_APAC_001531,CUST_APAC_001531,BR_APAC_0131,2026-06-19,Transfer,8113.31,JPY,APAC,LOAN_APAC_000554,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00003742,ACC_APAC_001090,CUST_APAC_001090,BR_APAC_0090,2026-06-27,Loan Payment,24745.87,JPY,APAC,LOAN_APAC_000558,2026-06-27,2026-06-27,transaction_20260702,Large
TXN_00003743,ACC_APAC_000187,CUST_APAC_000187,BR_APAC_0187,2026-06-15,Withdrawal,7807.45,JPY,APAC,LOAN_APAC_001622,2026-06-15,2026-06-15,transaction_20260702,Medium
TXN_00003744,ACC_APAC_000297,CUST_APAC_000297,BR_APAC_0097,2026-06-24,Loan Payment,1455.98,JPY,APAC,LOAN_APAC_000705,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00003745,ACC_APAC_001057,CUST_APAC_001057,BR_APAC_0057,2026-06-07,Transfer,87595.7,JPY,APAC,LOAN_APAC_000540,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00003746,ACC_APAC_001381,CUST_APAC_001381,BR_APAC_0181,2026-06-06,Withdrawal,917.04,JPY,APAC,LOAN_APAC_001527,2026-06-06,2026-06-06,transaction_20260702,Small
TXN_00003747,ACC_APAC_000889,CUST_APAC_000889,BR_APAC_0089,2026-06-16,Card Payment,2219.91,JPY,APAC,LOAN_APAC_000605,2026-06-16,2026-06-16,transaction_20260702,Medium
TXN_00003748,ACC_APAC_001221,CUST_APAC_001221,BR_APAC_0021,2026-06-24,Withdrawal,6952.36,JPY,APAC,LOAN_APAC_001290,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00003749,ACC_APAC_000436,CUST_APAC_000436,BR_APAC_0036,2026-06-01,Withdrawal,100284.84,JPY,APAC,LOAN_APAC_001322,2026-06-01,2026-06-01,transaction_20260702,Large
TXN_00003750,ACC_APAC_001331,CUST_APAC_001331,BR_APAC_0131,2026-06-18,Deposit,55869.44,JPY,APAC,LOAN_APAC_001381,2026-06-18,2026-06-18,transaction_20260702,Large
TXN_00003751,ACC_MEA_001465,CUST_MEA_001465,BR_MEA_0065,2026-06-07,Withdrawal,26569.58,AED,MEA,LOAN_MEA_001062,2026-06-07,2026-06-07,transaction_20260702,Large
TXN_00003752,ACC_MEA_000080,CUST_MEA_000080,BR_MEA_0080,2026-06-21,Transfer,59294.25,AED,MEA,LOAN_MEA_000153,2026-06-21,2026-06-21,transaction_20260702,Large
TXN_00003753,ACC_MEA_000028,CUST_MEA_000028,BR_MEA_0028,2026-06-19,Withdrawal,331.67,AED,MEA,LOAN_MEA_000923,2026-06-19,2026-06-19,transaction_20260702,Small
TXN_00003754,ACC_MEA_000292,CUST_MEA_000292,BR_MEA_0092,2026-06-11,Withdrawal,681.26,AED,MEA,LOAN_MEA_000718,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00003755,ACC_MEA_000566,CUST_MEA_000566,BR_MEA_0166,2026-06-05,Transfer,1865.09,AED,MEA,LOAN_MEA_000828,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00003756,ACC_MEA_000594,CUST_MEA_000594,BR_MEA_0194,2026-06-08,Withdrawal,93723.27,AED,MEA,LOAN_MEA_000799,2026-06-08,2026-06-08,transaction_20260702,Large
TXN_00003757,ACC_MEA_001077,CUST_MEA_001077,BR_MEA_0077,2026-06-08,Card Payment,4030.36,AED,MEA,LOAN_MEA_000431,2026-06-08,2026-06-08,transaction_20260702,Medium
TXN_00003758,ACC_MEA_000544,CUST_MEA_000544,BR_MEA_0144,2026-06-19,Transfer,230.86,AED,MEA,LOAN_MEA_001147,2026-06-19,2026-06-19,transaction_20260702,Small
TXN_00003759,ACC_MEA_000744,CUST_MEA_000744,BR_MEA_0144,2026-06-25,Loan Payment,329.41,AED,MEA,LOAN_MEA_000130,2026-06-25,2026-06-25,transaction_20260702,Small
TXN_00003760,ACC_MEA_000896,CUST_MEA_000896,BR_MEA_0096,2026-06-06,Withdrawal,877292.25,AED,MEA,LOAN_MEA_001339,2026-06-06,2026-06-06,transaction_20260702,Extreme
TXN_00003761,ACC_MEA_000285,CUST_MEA_000285,BR_MEA_0085,2026-06-13,Withdrawal,49760.86,AED,MEA,LOAN_MEA_001580,2026-06-13,2026-06-13,transaction_20260702,Large
TXN_00003762,ACC_MEA_000225,CUST_MEA_000225,BR_MEA_0025,2026-06-05,Deposit,91423.81,AED,MEA,LOAN_MEA_001715,2026-06-05,2026-06-05,transaction_20260702,Large
TXN_00003763,ACC_MEA_000965,CUST_MEA_000965,BR_MEA_0165,2026-06-29,Loan Payment,7284.44,AED,MEA,LOAN_MEA_000132,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00003764,ACC_MEA_000158,CUST_MEA_000158,BR_MEA_0158,2026-06-16,Withdrawal,398.24,AED,MEA,LOAN_MEA_000865,2026-06-16,2026-06-16,transaction_20260702,Small
TXN_00003765,ACC_MEA_000448,CUST_MEA_000448,BR_MEA_0048,2026-06-02,Deposit,496.03,AED,MEA,LOAN_MEA_001118,2026-06-02,2026-06-02,transaction_20260702,Small
TXN_00003766,ACC_MEA_001519,CUST_MEA_001519,BR_MEA_0119,2026-06-11,Transfer,345.38,AED,MEA,LOAN_MEA_000249,2026-06-11,2026-06-11,transaction_20260702,Small
TXN_00003767,ACC_MEA_000259,CUST_MEA_000259,BR_MEA_0059,2026-06-09,Card Payment,69018.3,AED,MEA,LOAN_MEA_000873,2026-06-09,2026-06-09,transaction_20260702,Large
TXN_00003768,ACC_MEA_001236,CUST_MEA_001236,BR_MEA_0036,2026-06-14,Transfer,6195.98,AED,MEA,LOAN_MEA_000289,2026-06-14,2026-06-14,transaction_20260702,Medium
TXN_00003769,ACC_MEA_001175,CUST_MEA_001175,BR_MEA_0175,2026-06-20,Card Payment,93640.86,AED,MEA,LOAN_MEA_000953,2026-06-20,2026-06-20,transaction_20260702,Large
TXN_00003770,ACC_MEA_000914,CUST_MEA_000914,BR_MEA_0114,2026-06-01,Loan Payment,4708.53,AED,MEA,LOAN_MEA_000410,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00003771,ACC_MEA_000584,CUST_MEA_000584,BR_MEA_0184,2026-06-25,Deposit,5229.06,AED,MEA,LOAN_MEA_000265,2026-06-25,2026-06-25,transaction_20260702,Medium
TXN_00003772,ACC_MEA_000639,CUST_MEA_000639,BR_MEA_0039,2026-06-05,Loan Payment,7874.68,AED,MEA,LOAN_MEA_000933,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00003773,ACC_MEA_000910,CUST_MEA_000910,BR_MEA_0110,2026-06-11,Deposit,5237.74,AED,MEA,LOAN_MEA_000959,2026-06-11,2026-06-11,transaction_20260702,Medium
TXN_00003774,ACC_MEA_000100,CUST_MEA_000100,BR_MEA_0100,2026-06-29,Loan Payment,4961.91,AED,MEA,LOAN_MEA_000024,2026-06-29,2026-06-29,transaction_20260702,Medium
TXN_00003775,ACC_MEA_001118,CUST_MEA_001118,BR_MEA_0118,2026-06-06,Transfer,5487.81,AED,MEA,LOAN_MEA_001543,2026-06-06,2026-06-06,transaction_20260702,Medium
TXN_00003776,ACC_MEA_000074,CUST_MEA_000074,BR_MEA_0074,2026-06-13,Withdrawal,5937.49,AED,MEA,LOAN_MEA_001765,2026-06-13,2026-06-13,transaction_20260702,Medium
TXN_00003777,ACC_MEA_001537,CUST_MEA_001537,BR_MEA_0137,2026-06-18,Loan Payment,9169.06,AED,MEA,LOAN_MEA_000091,2026-06-18,2026-06-18,transaction_20260702,Medium
TXN_00003778,ACC_MEA_001368,CUST_MEA_001368,BR_MEA_0168,2026-06-08,Withdrawal,73538.03,AED,MEA,LOAN_MEA_000553,2026-06-08,2026-06-08,transaction_20260702,Large
TXN_00003779,ACC_MEA_000906,CUST_MEA_000906,BR_MEA_0106,2026-06-03,Transfer,51112.45,AED,MEA,LOAN_MEA_001564,2026-06-03,2026-06-03,transaction_20260702,Large
TXN_00003780,ACC_MEA_000676,CUST_MEA_000676,BR_MEA_0076,2026-06-26,Loan Payment,4792.31,AED,MEA,LOAN_MEA_001410,2026-06-26,2026-06-26,transaction_20260702,Medium
TXN_00003781,ACC_MEA_001357,CUST_MEA_001357,BR_MEA_0157,2026-06-02,Deposit,7326.75,AED,MEA,LOAN_MEA_000259,2026-06-02,2026-06-02,transaction_20260702,Medium
TXN_00003782,ACC_MEA_001471,CUST_MEA_001471,BR_MEA_0071,2026-06-05,Card Payment,659.66,AED,MEA,LOAN_MEA_000275,2026-06-05,2026-06-05,transaction_20260702,Small
TXN_00003783,ACC_MEA_000829,CUST_MEA_000829,BR_MEA_0029,2026-06-12,Card Payment,461.55,AED,MEA,LOAN_MEA_000847,2026-06-12,2026-06-12,transaction_20260702,Small
TXN_00003784,ACC_MEA_001528,CUST_MEA_001528,BR_MEA_0128,2026-06-14,Deposit,7140.11,AED,MEA,LOAN_MEA_001054,2026-06-14,2026-06-14,transaction_20260702,Medium
TXN_00003785,ACC_MEA_000992,CUST_MEA_000992,BR_MEA_0192,2026-06-08,Deposit,404.19,AED,MEA,LOAN_MEA_001691,2026-06-08,2026-06-08,transaction_20260702,Small
TXN_00003786,ACC_MEA_001520,CUST_MEA_001520,BR_MEA_0120,2026-06-18,Transfer,573.85,AED,MEA,LOAN_MEA_000105,2026-06-18,2026-06-18,transaction_20260702,Small
TXN_00003787,ACC_MEA_000669,CUST_MEA_000669,BR_MEA_0069,2026-06-07,Card Payment,6083.13,AED,MEA,LOAN_MEA_001113,2026-06-07,2026-06-07,transaction_20260702,Medium
TXN_00003788,ACC_MEA_001004,CUST_MEA_001004,BR_MEA_0004,2026-06-01,Transfer,77488.09,AED,MEA,LOAN_MEA_001657,2026-06-01,2026-06-01,transaction_20260702,Large
TXN_00003789,ACC_MEA_000827,CUST_MEA_000827,BR_MEA_0027,2026-06-19,Card Payment,4180.68,AED,MEA,LOAN_MEA_000508,2026-06-19,2026-06-19,transaction_20260702,Medium
TXN_00003790,ACC_MEA_000325,CUST_MEA_000325,BR_MEA_0125,2026-06-05,Card Payment,485.58,AED,MEA,LOAN_MEA_000579,2026-06-05,2026-06-05,transaction_20260702,Small
TXN_00003791,ACC_MEA_001285,CUST_MEA_001285,BR_MEA_0085,2026-06-27,Deposit,914762.32,AED,MEA,LOAN_MEA_000146,2026-06-27,2026-06-27,transaction_20260702,Extreme
TXN_00003792,ACC_MEA_001508,CUST_MEA_001508,BR_MEA_0108,2026-06-15,Loan Payment,14966.4,AED,MEA,LOAN_MEA_001134,2026-06-15,2026-06-15,transaction_20260702,Large
TXN_00003793,ACC_MEA_001487,CUST_MEA_001487,BR_MEA_0087,2026-06-08,Transfer,7131.36,AED,MEA,LOAN_MEA_000099,2026-06-08,2026-06-08,transaction_20260702,Medium
TXN_00003794,ACC_MEA_000598,CUST_MEA_000598,BR_MEA_0198,2026-06-23,Loan Payment,55380.53,AED,MEA,LOAN_MEA_000431,2026-06-23,2026-06-23,transaction_20260702,Large
TXN_00003795,ACC_MEA_000736,CUST_MEA_000736,BR_MEA_0136,2026-06-16,Loan Payment,45346.29,AED,MEA,LOAN_MEA_000549,2026-06-16,2026-06-16,transaction_20260702,Large
TXN_00003796,ACC_MEA_000303,CUST_MEA_000303,BR_MEA_0103,2026-06-16,Transfer,6682.4,AED,MEA,LOAN_MEA_000761,2026-06-16,2026-06-16,transaction_20260702,Medium
TXN_00003797,ACC_MEA_000545,CUST_MEA_000545,BR_MEA_0145,2026-06-24,Card Payment,7260.1,AED,MEA,LOAN_MEA_000204,2026-06-24,2026-06-24,transaction_20260702,Medium
TXN_00003798,ACC_MEA_000236,CUST_MEA_000236,BR_MEA_0036,2026-06-04,Deposit,6067.78,AED,MEA,LOAN_MEA_000925,2026-06-04,2026-06-04,transaction_20260702,Medium
TXN_00003799,ACC_MEA_000121,CUST_MEA_000121,BR_MEA_0121,2026-06-25,Transfer,5342.67,AED,MEA,LOAN_MEA_000817,2026-06-25,2026-06-25,transaction_20260702,Medium
TXN_00003800,ACC_MEA_000271,CUST_MEA_000271,BR_MEA_0071,2026-06-05,Withdrawal,591.92,AED,MEA,LOAN_MEA_000813,2026-06-05,2026-06-05,transaction_20260702,Small
TXN_00003801,ACC_MEA_001469,CUST_MEA_001469,BR_MEA_0069,2026-06-23,Loan Payment,7267.97,AED,MEA,LOAN_MEA_001062,2026-06-23,2026-06-23,transaction_20260702,Medium
TXN_00003802,ACC_MEA_001295,CUST_MEA_001295,BR_MEA_0095,2026-06-21,Transfer,7376.08,AED,MEA,LOAN_MEA_000490,2026-06-21,2026-06-21,transaction_20260702,Medium
TXN_00003803,ACC_MEA_000139,CUST_MEA_000139,BR_MEA_0139,2026-06-13,Deposit,6959.73,AED,MEA,LOAN_MEA_001500,2026-06-13,2026-06-13,transaction_20260702,Medium
TXN_00003804,ACC_MEA_001293,CUST_MEA_001293,BR_MEA_0093,2026-06-25,Transfer,121.46,AED,MEA,LOAN_MEA_000825,2026-06-25,2026-06-25,transaction_20260702,Small
TXN_00003805,ACC_MEA_000822,CUST_MEA_000822,BR_MEA_0022,2026-06-01,Withdrawal,2354.86,AED,MEA,LOAN_MEA_001124,2026-06-01,2026-06-01,transaction_20260702,Medium
TXN_00003806,ACC_MEA_000161,CUST_MEA_000161,BR_MEA_0161,2026-06-03,Deposit,454.01,AED,MEA,LOAN_MEA_000276,2026-06-03,2026-06-03,transaction_20260702,Small
TXN_00003807,ACC_MEA_001433,CUST_MEA_001433,BR_MEA_0033,2026-06-02,Loan Payment,717.97,AED,MEA,LOAN_MEA_001360,2026-06-02,2026-06-02,transaction_20260702,Small
TXN_00003808,ACC_MEA_000279,CUST_MEA_000279,BR_MEA_0079,2026-06-23,Card Payment,41882.47,AED,MEA,LOAN_MEA_000761,2026-06-23,2026-06-23,transaction_20260702,Large
TXN_00003809,ACC_MEA_000009,CUST_MEA_000009,BR_MEA_0009,2026-06-05,Deposit,2451.17,AED,MEA,LOAN_MEA_001686,2026-06-05,2026-06-05,transaction_20260702,Medium
TXN_00003810,ACC_MEA_000702,CUST_MEA_000702,BR_MEA_0102,2026-06-22,Withdrawal,2036.84,AED,MEA,LOAN_MEA_000550,2026-06-22,2026-06-22,transaction_20260702,Medium
TXN_00003811,ACC_MEA_000175,CUST_MEA_000175,BR_MEA_0175,2026-06-07,Card Payment,579.61,AED,MEA,LOAN_MEA_001765,2026-06-07,2026-06-07,transaction_20260702,Small
TXN_00003812,ACC_MEA_000913,CUST_MEA_000913,BR_MEA_0113,2026-06-02,Withdrawal,9075.01,AED,MEA,LOAN_MEA_000309,2026-06-02,2026-06-02,transaction_20260702,Medium
