cash_position_id,account_id,customer_id,branch_id,business_date,opening_balance,closing_balance,available_liquidity,currency_code,region_code,start_date,end_date,baseline
CASHPOS_0004231,ACC_MEA_000772,CUST_MEA_000772,BR_MEA_0172,2026-06-05,2627746.13,2598588.98,2440715.06,AED,MEA,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0004232,ACC_MEA_000382,CUST_MEA_000382,BR_MEA_0182,2026-06-17,692130.37,672049.31,549230.99,AED,MEA,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0004233,ACC_MEA_000851,CUST_MEA_000851,BR_MEA_0051,2026-06-03,4116488.14,4390823.16,3731146.74,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004234,ACC_MEA_001040,CUST_MEA_001040,BR_MEA_0040,2026-06-14,2710596.7,2690698.02,1929314.42,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004235,ACC_MEA_001236,CUST_MEA_001236,BR_MEA_0036,2026-06-11,2426273.55,2631698.23,2468793.98,AED,MEA,2026-06-11,2026-06-12,cash_20260630
CASHPOS_0004236,ACC_MEA_000757,CUST_MEA_000757,BR_MEA_0157,2026-06-29,3630286.14,3207739.64,2285210.54,AED,MEA,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0004237,ACC_MEA_000288,CUST_MEA_000288,BR_MEA_0088,2026-06-02,5291982.04,4687413.85,4125017.75,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004238,ACC_MEA_000051,CUST_MEA_000051,BR_MEA_0051,2026-06-14,1118021.35,1075405.66,1047881.55,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004239,ACC_MEA_000467,CUST_MEA_000467,BR_MEA_0067,2026-06-09,4204001.25,3775817.84,2944397.19,AED,MEA,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0004240,ACC_MEA_000713,CUST_MEA_000713,BR_MEA_0113,2026-06-13,1399049.38,1505445.38,1203043.07,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004241,ACC_MEA_000362,CUST_MEA_000362,BR_MEA_0162,2026-06-07,519921.66,559143.05,506376.25,AED,MEA,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0004242,ACC_MEA_000775,CUST_MEA_000775,BR_MEA_0175,2026-06-01,1060716.1,1169684.18,992968.31,AED,MEA,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0004243,ACC_MEA_000604,CUST_MEA_000604,BR_MEA_0004,2026-06-22,4701346.73,4477358.73,3983531.26,AED,MEA,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0004244,ACC_MEA_000423,CUST_MEA_000423,BR_MEA_0023,2026-06-27,4051719.7,3753623.09,3279597.4,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004245,ACC_MEA_000809,CUST_MEA_000809,BR_MEA_0009,2026-06-02,1228620.81,1211834.75,868716.07,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004246,ACC_MEA_000638,CUST_MEA_000638,BR_MEA_0038,2026-06-12,3003035.12,3192486.61,2665733.66,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004247,ACC_MEA_000094,CUST_MEA_000094,BR_MEA_0094,2026-06-23,4569780.14,4702005.17,3969983.05,AED,MEA,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0004248,ACC_MEA_000591,CUST_MEA_000591,BR_MEA_0191,2026-06-26,4070156.69,3590537.71,3376238.34,AED,MEA,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0004249,ACC_MEA_000604,CUST_MEA_000604,BR_MEA_0004,2026-06-20,1184658.24,1221809.11,953327.28,AED,MEA,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0004250,ACC_MEA_001262,CUST_MEA_001262,BR_MEA_0062,2026-06-08,4366161.78,4114727.18,3520188.62,AED,MEA,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0004251,ACC_MEA_000816,CUST_MEA_000816,BR_MEA_0016,2026-06-30,4255543.53,4133294.38,3596745.9,AED,MEA,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0004252,ACC_MEA_000969,CUST_MEA_000969,BR_MEA_0169,2026-06-27,5193526.03,5051380.22,4792337.61,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004253,ACC_MEA_000480,CUST_MEA_000480,BR_MEA_0080,2026-06-15,4267479.37,3823880.2,3559943.51,AED,MEA,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0004254,ACC_MEA_000095,CUST_MEA_000095,BR_MEA_0095,2026-06-15,726874.91,670514.21,562675.86,AED,MEA,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0004255,ACC_MEA_001145,CUST_MEA_001145,BR_MEA_0145,2026-06-15,1067121.72,987062.1,885962.22,AED,MEA,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0004256,ACC_MEA_001523,CUST_MEA_001523,BR_MEA_0123,2026-06-12,3366901.03,3607087.84,2889069.32,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004257,ACC_MEA_000908,CUST_MEA_000908,BR_MEA_0108,2026-06-13,313311.39,275779.36,245230.68,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004258,ACC_MEA_000116,CUST_MEA_000116,BR_MEA_0116,2026-06-29,3973524.99,3591477.12,3146699.65,AED,MEA,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0004259,ACC_MEA_001201,CUST_MEA_001201,BR_MEA_0001,2026-06-19,2279389.77,2374944.32,1840843.23,AED,MEA,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0004260,ACC_MEA_000566,CUST_MEA_000566,BR_MEA_0166,2026-06-04,2248201.69,2127841.03,1942051.94,AED,MEA,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0004261,ACC_MEA_001598,CUST_MEA_001598,BR_MEA_0198,2026-06-20,724244.93,808283.86,741761.94,AED,MEA,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0004262,ACC_MEA_000070,CUST_MEA_000070,BR_MEA_0070,2026-06-18,2396904.36,2567166.25,2478703.82,AED,MEA,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0004263,ACC_MEA_000646,CUST_MEA_000646,BR_MEA_0046,2026-06-08,3130059.69,3182391.01,2595189.1,AED,MEA,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0004264,ACC_MEA_000141,CUST_MEA_000141,BR_MEA_0141,2026-06-05,2067969.89,1831268.25,1299268.66,AED,MEA,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0004265,ACC_MEA_000542,CUST_MEA_000542,BR_MEA_0142,2026-06-25,1268356.72,1305827.18,993727.2,AED,MEA,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0004266,ACC_MEA_000134,CUST_MEA_000134,BR_MEA_0134,2026-06-03,3786446.61,3824793.13,3675756.6,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004267,ACC_MEA_001115,CUST_MEA_001115,BR_MEA_0115,2026-06-22,1597665.41,1719229.95,1205486.78,AED,MEA,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0004268,ACC_MEA_001176,CUST_MEA_001176,BR_MEA_0176,2026-06-01,4436064.95,4644777.07,3501940.7,AED,MEA,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0004269,ACC_MEA_000990,CUST_MEA_000990,BR_MEA_0190,2026-06-21,3958768.22,3990315.47,3806729.35,AED,MEA,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0004270,ACC_MEA_001549,CUST_MEA_001549,BR_MEA_0149,2026-06-06,3131298.15,3323279.79,3119109.3,AED,MEA,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0004271,ACC_MEA_000378,CUST_MEA_000378,BR_MEA_0178,2026-06-20,3401232.32,3095132.88,2571434.02,AED,MEA,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0004272,ACC_MEA_000152,CUST_MEA_000152,BR_MEA_0152,2026-06-03,795958.14,847540.5,741659.31,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004273,ACC_MEA_001046,CUST_MEA_001046,BR_MEA_0046,2026-06-14,4046617.14,4112332.29,3387571.96,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004274,ACC_MEA_001411,CUST_MEA_001411,BR_MEA_0011,2026-06-22,5079769.71,4566707.26,4404932.57,AED,MEA,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0004275,ACC_MEA_000338,CUST_MEA_000338,BR_MEA_0138,2026-06-29,4822340.87,5238952.32,5108538.44,AED,MEA,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0004276,ACC_MEA_001303,CUST_MEA_001303,BR_MEA_0103,2026-06-27,4201593.78,4171892.32,3045139.01,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004277,ACC_MEA_000358,CUST_MEA_000358,BR_MEA_0158,2026-06-22,1436647.62,1321684.4,1009259.85,AED,MEA,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0004278,ACC_MEA_000059,CUST_MEA_000059,BR_MEA_0059,2026-06-24,3343167.46,3450068.5,3285487.82,AED,MEA,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0004279,ACC_MEA_000856,CUST_MEA_000856,BR_MEA_0056,2026-06-03,1248209.07,1201452.41,984812.43,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004280,ACC_MEA_000389,CUST_MEA_000389,BR_MEA_0189,2026-06-16,3819956.36,3392859.61,2783408.21,AED,MEA,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0004281,ACC_MEA_000596,CUST_MEA_000596,BR_MEA_0196,2026-06-10,1084903.68,1110803.67,951583.43,AED,MEA,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0004282,ACC_MEA_001476,CUST_MEA_001476,BR_MEA_0076,2026-06-13,1610020.28,1761140.53,1294593.99,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004283,ACC_MEA_001571,CUST_MEA_001571,BR_MEA_0171,2026-06-28,2856440.86,3115601.61,2374383.09,AED,MEA,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0004284,ACC_MEA_000337,CUST_MEA_000337,BR_MEA_0137,2026-06-20,2966099.01,3087614.67,2727175.52,AED,MEA,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0004285,ACC_MEA_000713,CUST_MEA_000713,BR_MEA_0113,2026-06-02,4995864.67,5035243.6,4823874.53,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004286,ACC_MEA_000100,CUST_MEA_000100,BR_MEA_0100,2026-06-28,659870.06,625121.26,465461.66,AED,MEA,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0004287,ACC_MEA_000836,CUST_MEA_000836,BR_MEA_0036,2026-06-06,5261782.2,5756830.48,4722161.09,AED,MEA,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0004288,ACC_MEA_000422,CUST_MEA_000422,BR_MEA_0022,2026-06-19,4379359.9,4741046.68,4617193.58,AED,MEA,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0004289,ACC_MEA_000854,CUST_MEA_000854,BR_MEA_0054,2026-06-24,5095905.8,5005917.33,4469041.76,AED,MEA,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0004290,ACC_MEA_001026,CUST_MEA_001026,BR_MEA_0026,2026-06-17,3933060.44,4384361.27,3129853.81,AED,MEA,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0004291,ACC_MEA_000593,CUST_MEA_000593,BR_MEA_0193,2026-06-07,2828656.74,2714378.43,2637335.61,AED,MEA,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0004292,ACC_MEA_001085,CUST_MEA_001085,BR_MEA_0085,2026-06-04,1951246.38,1973079.93,1566776.64,AED,MEA,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0004293,ACC_MEA_001563,CUST_MEA_001563,BR_MEA_0163,2026-06-26,4789687.23,4832846.08,4629415.82,AED,MEA,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0004294,ACC_MEA_001564,CUST_MEA_001564,BR_MEA_0164,2026-06-01,830603.21,907499.32,879089.37,AED,MEA,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0004295,ACC_MEA_000281,CUST_MEA_000281,BR_MEA_0081,2026-06-09,918453.54,865414.07,833597.52,AED,MEA,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0004296,ACC_MEA_000872,CUST_MEA_000872,BR_MEA_0072,2026-06-08,3663427.93,3518491.4,3319380.51,AED,MEA,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0004297,ACC_MEA_001485,CUST_MEA_001485,BR_MEA_0085,2026-06-27,4355944.67,4708059.18,4103585.23,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004298,ACC_MEA_000236,CUST_MEA_000236,BR_MEA_0036,2026-06-24,4699471.58,4795727.98,4655957.67,AED,MEA,2026-06-24,2026-06-25,cash_20260630
CASHPOS_0004299,ACC_MEA_001399,CUST_MEA_001399,BR_MEA_0199,2026-06-18,1200823.27,1302223.36,1016750.91,AED,MEA,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0004300,ACC_MEA_000213,CUST_MEA_000213,BR_MEA_0013,2026-06-27,2571991.14,2731020.3,2008029.79,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004301,ACC_MEA_001020,CUST_MEA_001020,BR_MEA_0020,2026-06-09,3750842.74,4053805.67,3529550.61,AED,MEA,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0004302,ACC_MEA_000517,CUST_MEA_000517,BR_MEA_0117,2026-06-03,3374541.16,3577473.71,3118666.9,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004303,ACC_MEA_000036,CUST_MEA_000036,BR_MEA_0036,2026-06-20,3584851.03,3545073.26,3239174.92,AED,MEA,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0004304,ACC_MEA_001271,CUST_MEA_001271,BR_MEA_0071,2026-06-13,1571977.37,1736521.61,1316759.8,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004305,ACC_MEA_001597,CUST_MEA_001597,BR_MEA_0197,2026-06-13,2129632.88,1954372.28,1590661.81,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004306,ACC_MEA_000052,CUST_MEA_000052,BR_MEA_0052,2026-06-06,1412707.64,1346997.97,971687.29,AED,MEA,2026-06-06,2026-06-07,cash_20260630
CASHPOS_0004307,ACC_MEA_000735,CUST_MEA_000735,BR_MEA_0135,2026-06-05,5028824.85,4910458.89,4726085.83,AED,MEA,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0004308,ACC_MEA_000817,CUST_MEA_000817,BR_MEA_0017,2026-06-19,4784421.87,5334275.31,3753598.33,AED,MEA,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0004309,ACC_MEA_000304,CUST_MEA_000304,BR_MEA_0104,2026-06-03,4831875.14,4305385.81,3607650.77,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004310,ACC_MEA_000271,CUST_MEA_000271,BR_MEA_0071,2026-06-26,969301.08,1017698.68,915402.45,AED,MEA,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0004311,ACC_MEA_000304,CUST_MEA_000304,BR_MEA_0104,2026-06-28,3316632.41,3088400.54,2950248.35,AED,MEA,2026-06-28,2026-06-29,cash_20260630
CASHPOS_0004312,ACC_MEA_001236,CUST_MEA_001236,BR_MEA_0036,2026-06-07,2529991.38,2763190.65,2652035.06,AED,MEA,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0004313,ACC_MEA_000513,CUST_MEA_000513,BR_MEA_0113,2026-06-04,1047296.59,1003516.99,855634.55,AED,MEA,2026-06-04,2026-06-05,cash_20260630
CASHPOS_0004314,ACC_MEA_000030,CUST_MEA_000030,BR_MEA_0030,2026-06-14,3798792.19,3415639.79,2737171.89,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004315,ACC_MEA_000403,CUST_MEA_000403,BR_MEA_0003,2026-06-16,3790768.6,3861558.07,2983190.25,AED,MEA,2026-06-16,2026-06-17,cash_20260630
CASHPOS_0004316,ACC_MEA_001557,CUST_MEA_001557,BR_MEA_0157,2026-06-01,4620322.36,4533955.87,4109083.99,AED,MEA,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0004317,ACC_MEA_001026,CUST_MEA_001026,BR_MEA_0026,2026-06-17,239269.65,258121.91,196223.41,AED,MEA,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0004318,ACC_MEA_000579,CUST_MEA_000579,BR_MEA_0179,2026-06-02,3137822.15,3319359.54,2429466.83,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004319,ACC_MEA_000540,CUST_MEA_000540,BR_MEA_0140,2026-06-12,5344749.27,5489766.94,4230834.43,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004320,ACC_MEA_000279,CUST_MEA_000279,BR_MEA_0079,2026-06-13,3155497.72,3336036.21,2346920.79,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004321,ACC_MEA_001233,CUST_MEA_001233,BR_MEA_0033,2026-06-18,3241458.66,3279442.78,2922370.31,AED,MEA,2026-06-18,2026-06-19,cash_20260630
CASHPOS_0004322,ACC_MEA_000402,CUST_MEA_000402,BR_MEA_0002,2026-06-29,3329297.51,3672700.53,3064398.42,AED,MEA,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0004323,ACC_MEA_001323,CUST_MEA_001323,BR_MEA_0123,2026-06-12,5276708.26,5000380.19,4107978.17,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004324,ACC_MEA_001517,CUST_MEA_001517,BR_MEA_0117,2026-06-27,677544.24,723223.6,705628.72,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004325,ACC_MEA_001581,CUST_MEA_001581,BR_MEA_0181,2026-06-14,3885242.18,3484202.8,2766961.75,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004326,ACC_MEA_000407,CUST_MEA_000407,BR_MEA_0007,2026-06-27,3843058.44,4270561.56,3178155.03,AED,MEA,2026-06-27,2026-06-28,cash_20260630
CASHPOS_0004327,ACC_MEA_000998,CUST_MEA_000998,BR_MEA_0198,2026-06-30,2914891.45,2990583.36,2854488.42,AED,MEA,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0004328,ACC_MEA_001530,CUST_MEA_001530,BR_MEA_0130,2026-06-13,3385050.06,3408400.17,2397725.54,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004329,ACC_MEA_000237,CUST_MEA_000237,BR_MEA_0037,2026-06-15,4841814.08,5187661.58,4740360.34,AED,MEA,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0004330,ACC_MEA_000185,CUST_MEA_000185,BR_MEA_0185,2026-06-25,1196950.6,1068221.05,835570.27,AED,MEA,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0004331,ACC_MEA_000804,CUST_MEA_000804,BR_MEA_0004,2026-06-29,5108147.35,5513518.05,5028776.59,AED,MEA,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0004332,ACC_MEA_000379,CUST_MEA_000379,BR_MEA_0179,2026-06-29,3979795.46,4188791.77,3600630.17,AED,MEA,2026-06-29,2026-06-30,cash_20260630
CASHPOS_0004333,ACC_MEA_001543,CUST_MEA_001543,BR_MEA_0143,2026-06-02,765340.31,685467.64,533691.16,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004334,ACC_MEA_001595,CUST_MEA_001595,BR_MEA_0195,2026-06-13,3975806.23,3923946.76,3005290.02,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004335,ACC_MEA_000751,CUST_MEA_000751,BR_MEA_0151,2026-06-08,984681.8,887452.66,783609.96,AED,MEA,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0004336,ACC_MEA_000641,CUST_MEA_000641,BR_MEA_0041,2026-06-23,4125567.77,3920101.26,2873696.91,AED,MEA,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0004337,ACC_MEA_001600,CUST_MEA_001600,BR_MEA_0200,2026-06-13,117233.31,112388.54,109857.55,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004338,ACC_MEA_000160,CUST_MEA_000160,BR_MEA_0160,2026-06-30,1758212.31,1846183.14,1654386.86,AED,MEA,2026-06-30,2026-07-01,cash_20260630
CASHPOS_0004339,ACC_MEA_000695,CUST_MEA_000695,BR_MEA_0095,2026-06-05,3665754.49,3851964.98,3748798.26,AED,MEA,2026-06-05,2026-06-06,cash_20260630
CASHPOS_0004340,ACC_MEA_000600,CUST_MEA_000600,BR_MEA_0200,2026-06-03,351732.05,375753.0,283836.42,AED,MEA,2026-06-03,2026-06-04,cash_20260630
CASHPOS_0004341,ACC_MEA_001485,CUST_MEA_001485,BR_MEA_0085,2026-06-19,2025238.47,1837968.26,1777101.79,AED,MEA,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0004342,ACC_MEA_001491,CUST_MEA_001491,BR_MEA_0091,2026-06-17,2146974.79,1932141.01,1816355.69,AED,MEA,2026-06-17,2026-06-18,cash_20260630
CASHPOS_0004343,ACC_MEA_000307,CUST_MEA_000307,BR_MEA_0107,2026-06-26,213011.11,235473.57,216909.26,AED,MEA,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0004344,ACC_MEA_000704,CUST_MEA_000704,BR_MEA_0104,2026-06-13,1748672.62,1634045.92,1585399.18,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004345,ACC_MEA_000978,CUST_MEA_000978,BR_MEA_0178,2026-06-12,2208511.25,2211611.74,1848402.82,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004346,ACC_MEA_000411,CUST_MEA_000411,BR_MEA_0011,2026-06-12,1570901.52,1546219.0,1238095.91,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004347,ACC_MEA_001094,CUST_MEA_001094,BR_MEA_0094,2026-06-02,3721314.32,3697908.5,3238382.5,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004348,ACC_MEA_001536,CUST_MEA_001536,BR_MEA_0136,2026-06-10,3609666.81,3705281.73,2750702.65,AED,MEA,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0004349,ACC_MEA_001388,CUST_MEA_001388,BR_MEA_0188,2026-06-19,5031919.49,5226440.89,4031098.3,AED,MEA,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0004350,ACC_MEA_000373,CUST_MEA_000373,BR_MEA_0173,2026-06-10,2925889.05,2933898.08,2854193.53,AED,MEA,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0004351,ACC_MEA_000633,CUST_MEA_000633,BR_MEA_0033,2026-06-25,4513550.51,4627348.93,4124701.43,AED,MEA,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0004352,ACC_MEA_001002,CUST_MEA_001002,BR_MEA_0002,2026-06-25,1633962.41,1600622.2,1410113.34,AED,MEA,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0004353,ACC_MEA_000949,CUST_MEA_000949,BR_MEA_0149,2026-06-26,4952604.11,5359288.47,4721298.41,AED,MEA,2026-06-26,2026-06-27,cash_20260630
CASHPOS_0004354,ACC_MEA_001224,CUST_MEA_001224,BR_MEA_0024,2026-06-09,2449287.7,2600461.7,2516789.43,AED,MEA,2026-06-09,2026-06-10,cash_20260630
CASHPOS_0004355,ACC_MEA_001536,CUST_MEA_001536,BR_MEA_0136,2026-06-10,2125379.46,2049141.76,1631166.76,AED,MEA,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0004356,ACC_MEA_001278,CUST_MEA_001278,BR_MEA_0078,2026-06-21,4465308.74,4803750.32,4148208.18,AED,MEA,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0004357,ACC_MEA_001361,CUST_MEA_001361,BR_MEA_0161,2026-06-02,3326437.93,3277534.91,3155511.08,AED,MEA,2026-06-02,2026-06-03,cash_20260630
CASHPOS_0004358,ACC_MEA_000249,CUST_MEA_000249,BR_MEA_0049,2026-06-15,2254718.86,2230300.28,2142367.01,AED,MEA,2026-06-15,2026-06-16,cash_20260630
CASHPOS_0004359,ACC_MEA_000985,CUST_MEA_000985,BR_MEA_0185,2026-06-14,2819647.06,2703331.21,2118194.42,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004360,ACC_MEA_001528,CUST_MEA_001528,BR_MEA_0128,2026-06-13,1483928.27,1384739.56,1065615.47,AED,MEA,2026-06-13,2026-06-14,cash_20260630
CASHPOS_0004361,ACC_MEA_000726,CUST_MEA_000726,BR_MEA_0126,2026-06-07,2722355.86,2883077.08,2326048.19,AED,MEA,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0004362,ACC_MEA_000076,CUST_MEA_000076,BR_MEA_0076,2026-06-22,1966443.88,1929947.1,1873347.17,AED,MEA,2026-06-22,2026-06-23,cash_20260630
CASHPOS_0004363,ACC_MEA_000226,CUST_MEA_000226,BR_MEA_0026,2026-06-10,2480360.75,2701302.1,2441963.61,AED,MEA,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0004364,ACC_MEA_001144,CUST_MEA_001144,BR_MEA_0144,2026-06-20,4185242.43,4577157.34,4307402.95,AED,MEA,2026-06-20,2026-06-21,cash_20260630
CASHPOS_0004365,ACC_MEA_000374,CUST_MEA_000374,BR_MEA_0174,2026-06-25,109368.13,109096.77,102350.37,AED,MEA,2026-06-25,2026-06-26,cash_20260630
CASHPOS_0004366,ACC_MEA_000858,CUST_MEA_000858,BR_MEA_0058,2026-06-07,3892143.28,3818872.83,3443935.89,AED,MEA,2026-06-07,2026-06-08,cash_20260630
CASHPOS_0004367,ACC_MEA_001092,CUST_MEA_001092,BR_MEA_0092,2026-06-23,2234289.74,2168622.65,1776537.49,AED,MEA,2026-06-23,2026-06-24,cash_20260630
CASHPOS_0004368,ACC_MEA_000006,CUST_MEA_000006,BR_MEA_0006,2026-06-08,2256194.37,2382028.65,1823049.09,AED,MEA,2026-06-08,2026-06-09,cash_20260630
CASHPOS_0004369,ACC_MEA_001382,CUST_MEA_001382,BR_MEA_0182,2026-06-19,3847276.1,3920533.56,2894052.99,AED,MEA,2026-06-19,2026-06-20,cash_20260630
CASHPOS_0004370,ACC_MEA_001159,CUST_MEA_001159,BR_MEA_0159,2026-06-14,674824.47,746699.46,525048.76,AED,MEA,2026-06-14,2026-06-15,cash_20260630
CASHPOS_0004371,ACC_MEA_001268,CUST_MEA_001268,BR_MEA_0068,2026-06-12,2998005.34,2785723.89,2199157.13,AED,MEA,2026-06-12,2026-06-13,cash_20260630
CASHPOS_0004372,ACC_MEA_001294,CUST_MEA_001294,BR_MEA_0094,2026-06-01,2931223.58,3139992.14,2446227.54,AED,MEA,2026-06-01,2026-06-02,cash_20260630
CASHPOS_0004373,ACC_MEA_001209,CUST_MEA_001209,BR_MEA_0009,2026-06-10,3892653.21,4203784.89,3864631.94,AED,MEA,2026-06-10,2026-06-11,cash_20260630
CASHPOS_0004374,ACC_MEA_001350,CUST_MEA_001350,BR_MEA_0150,2026-06-21,1921052.14,2083334.26,1790000.97,AED,MEA,2026-06-21,2026-06-22,cash_20260630
CASHPOS_0004375,ACC_MEA_001399,CUST_MEA_001399,BR_MEA_0199,2026-06-20,2895722.05,2566911.26,2092400.35,AED,MEA,2026-06-20,2026-06-21,cash_20260630
