intraday_id,account_id,customer_id,loan_id,branch_id,as_of_timestamp,inflow_amount,outflow_amount,net_position,currency_code,region_code,start_date,end_date,baseline
INTRA_00003102,ACC_MEA_000123,CUST_MEA_000123,LOAN_MEA_001331,BR_MEA_0023,2026-06-30 02:21:35,3357.52,10631.39,-7273.87,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003103,ACC_MEA_000139,CUST_MEA_000139,LOAN_MEA_000990,BR_MEA_0014,2026-06-30 01:07:28,56353.96,16712.6,39641.36,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003104,ACC_MEA_000107,CUST_MEA_000107,LOAN_MEA_001683,BR_MEA_0007,2026-06-30 07:32:12,763.39,224.03,539.36,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003105,ACC_MEA_000093,CUST_MEA_000093,LOAN_MEA_000833,BR_MEA_0018,2026-06-30 21:01:47,560.15,450.0,110.15,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003106,ACC_MEA_000287,CUST_MEA_000287,LOAN_MEA_000671,BR_MEA_0012,2026-06-30 16:47:27,403516.46,639605.39,-236088.93,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003107,ACC_MEA_000186,CUST_MEA_000186,LOAN_MEA_000894,BR_MEA_0011,2026-06-30 16:43:07,6076.72,4054.97,2021.75,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003108,ACC_MEA_000069,CUST_MEA_000069,LOAN_MEA_001396,BR_MEA_0019,2026-06-30 08:55:18,816375.65,164600.85,651774.8,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003109,ACC_MEA_000186,CUST_MEA_000186,LOAN_MEA_000433,BR_MEA_0011,2026-06-30 21:57:49,3606.22,1475.74,2130.48,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003110,ACC_MEA_000071,CUST_MEA_000071,LOAN_MEA_000587,BR_MEA_0021,2026-06-30 16:09:10,531.19,871.54,-340.35,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003111,ACC_MEA_000300,CUST_MEA_000300,LOAN_MEA_000853,BR_MEA_0025,2026-06-30 08:48:24,7152.3,3900.68,3251.62,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003112,ACC_MEA_000087,CUST_MEA_000087,LOAN_MEA_000938,BR_MEA_0012,2026-06-30 06:26:23,687.88,618.46,69.42,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003113,ACC_MEA_000271,CUST_MEA_000271,LOAN_MEA_000549,BR_MEA_0021,2026-06-30 16:47:57,44452.12,97557.3,-53105.18,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003114,ACC_MEA_000141,CUST_MEA_000141,LOAN_MEA_000547,BR_MEA_0016,2026-06-30 18:12:44,1411.83,820.1,591.73,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003115,ACC_MEA_000116,CUST_MEA_000116,LOAN_MEA_001144,BR_MEA_0016,2026-06-30 23:21:06,535.36,621.39,-86.03,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003116,ACC_MEA_000226,CUST_MEA_000226,LOAN_MEA_000246,BR_MEA_0001,2026-06-30 04:02:49,93055.2,49324.82,43730.38,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003117,ACC_MEA_000109,CUST_MEA_000109,LOAN_MEA_000963,BR_MEA_0009,2026-06-30 21:59:28,79323.84,28219.88,51103.96,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003118,ACC_MEA_000240,CUST_MEA_000240,LOAN_MEA_001168,BR_MEA_0015,2026-06-30 12:03:38,7388.07,7427.62,-39.55,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003119,ACC_MEA_000280,CUST_MEA_000280,LOAN_MEA_000857,BR_MEA_0005,2026-06-30 05:47:55,1854.01,2012.1,-158.09,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003120,ACC_MEA_000291,CUST_MEA_000291,LOAN_MEA_001209,BR_MEA_0016,2026-06-30 08:54:54,931886.48,325156.33,606730.15,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003121,ACC_MEA_000182,CUST_MEA_000182,LOAN_MEA_000036,BR_MEA_0007,2026-06-30 16:49:43,1907.98,5761.58,-3853.6,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003122,ACC_MEA_000145,CUST_MEA_000145,LOAN_MEA_000235,BR_MEA_0020,2026-06-30 02:32:34,8131.36,9236.42,-1105.06,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003123,ACC_MEA_000052,CUST_MEA_000052,LOAN_MEA_001537,BR_MEA_0002,2026-06-30 00:15:02,3646.97,9223.59,-5576.62,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003124,ACC_MEA_000063,CUST_MEA_000063,LOAN_MEA_001150,BR_MEA_0013,2026-06-30 01:10:36,10497.46,54617.47,-44120.01,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003125,ACC_MEA_000095,CUST_MEA_000095,LOAN_MEA_001525,BR_MEA_0020,2026-06-30 14:47:40,9261.08,9505.98,-244.9,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003126,ACC_MEA_000249,CUST_MEA_000249,LOAN_MEA_000906,BR_MEA_0024,2026-06-30 18:55:26,635030.94,465310.66,169720.28,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003127,ACC_MEA_000196,CUST_MEA_000196,LOAN_MEA_000392,BR_MEA_0021,2026-06-30 17:07:11,3965.96,9411.69,-5445.73,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003128,ACC_MEA_000067,CUST_MEA_000067,LOAN_MEA_001380,BR_MEA_0017,2026-06-30 14:01:44,537.65,275.54,262.11,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003129,ACC_MEA_000096,CUST_MEA_000096,LOAN_MEA_000935,BR_MEA_0021,2026-06-30 02:33:42,85439.54,41400.41,44039.13,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003130,ACC_MEA_000201,CUST_MEA_000201,LOAN_MEA_000338,BR_MEA_0001,2026-06-30 15:11:08,9456.07,4909.71,4546.36,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003131,ACC_MEA_000009,CUST_MEA_000009,LOAN_MEA_001591,BR_MEA_0009,2026-06-30 09:28:02,0.0,0.0,0.0,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003132,ACC_MEA_000237,CUST_MEA_000237,LOAN_MEA_000065,BR_MEA_0012,2026-06-30 19:33:50,850.35,617.96,232.39,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003133,ACC_MEA_000224,CUST_MEA_000224,LOAN_MEA_000844,BR_MEA_0024,2026-06-30 04:24:17,7456.83,1299.67,6157.16,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003134,ACC_MEA_000027,CUST_MEA_000027,LOAN_MEA_000140,BR_MEA_0002,2026-06-30 22:05:57,2649.1,8125.75,-5476.65,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003135,ACC_MEA_000144,CUST_MEA_000144,LOAN_MEA_000614,BR_MEA_0019,2026-06-30 23:33:35,130.58,113.91,16.67,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003136,ACC_MEA_000130,CUST_MEA_000130,LOAN_MEA_001405,BR_MEA_0005,2026-06-30 19:26:54,6223.96,9206.35,-2982.39,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003137,ACC_MEA_000249,CUST_MEA_000249,LOAN_MEA_000378,BR_MEA_0024,2026-06-30 00:51:49,6615.62,5503.54,1112.08,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003138,ACC_MEA_000034,CUST_MEA_000034,LOAN_MEA_001310,BR_MEA_0009,2026-06-30 15:57:57,7100.77,11511.71,-4410.94,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003139,ACC_MEA_000243,CUST_MEA_000243,LOAN_MEA_001012,BR_MEA_0018,2026-06-30 17:30:20,7181.25,9981.99,-2800.74,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003140,ACC_MEA_000075,CUST_MEA_000075,LOAN_MEA_000063,BR_MEA_0025,2026-06-30 02:10:36,8722.16,9716.14,-993.98,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003141,ACC_MEA_000083,CUST_MEA_000083,LOAN_MEA_001310,BR_MEA_0008,2026-06-30 10:39:59,63586.29,64070.57,-484.28,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003142,ACC_MEA_000033,CUST_MEA_000033,LOAN_MEA_001159,BR_MEA_0008,2026-06-30 14:30:18,6358.0,16064.89,-9706.89,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003143,ACC_MEA_000211,CUST_MEA_000211,LOAN_MEA_000837,BR_MEA_0011,2026-06-30 01:27:10,3628.68,4027.91,-399.23,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003144,ACC_MEA_000115,CUST_MEA_000115,LOAN_MEA_001645,BR_MEA_0015,2026-06-30 13:13:48,7341.84,3204.88,4136.96,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003145,ACC_MEA_000029,CUST_MEA_000029,LOAN_MEA_000252,BR_MEA_0004,2026-06-30 14:32:34,550.61,979.52,-428.91,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003146,ACC_MEA_000187,CUST_MEA_000187,LOAN_MEA_000571,BR_MEA_0012,2026-06-30 18:37:31,944.98,428.0,516.98,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003147,ACC_MEA_000062,CUST_MEA_000062,LOAN_MEA_000768,BR_MEA_0012,2026-06-30 22:54:39,902.36,1057.89,-155.53,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003148,ACC_MEA_000044,CUST_MEA_000044,LOAN_MEA_000379,BR_MEA_0019,2026-06-30 23:39:08,708.72,374.0,334.72,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003149,ACC_MEA_000091,CUST_MEA_000091,LOAN_MEA_000025,BR_MEA_0016,2026-06-30 16:01:17,7831.81,4340.54,3491.27,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003150,ACC_MEA_000287,CUST_MEA_000287,LOAN_MEA_001477,BR_MEA_0012,2026-06-30 15:36:15,586.91,689.3,-102.39,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003151,ACC_MEA_000082,CUST_MEA_000082,LOAN_MEA_000088,BR_MEA_0007,2026-06-30 04:31:00,492627.34,587683.41,-95056.07,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003152,ACC_MEA_000072,CUST_MEA_000072,LOAN_MEA_001411,BR_MEA_0022,2026-06-30 03:46:22,84266.7,94303.63,-10036.93,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003153,ACC_MEA_000105,CUST_MEA_000105,LOAN_MEA_001364,BR_MEA_0005,2026-06-30 05:18:54,70324.21,39814.34,30509.87,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003154,ACC_MEA_000186,CUST_MEA_000186,LOAN_MEA_000181,BR_MEA_0011,2026-06-30 09:33:26,916.02,122.39,793.63,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003155,ACC_MEA_000159,CUST_MEA_000159,LOAN_MEA_001354,BR_MEA_0009,2026-06-30 21:06:37,8198.84,10182.61,-1983.77,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003156,ACC_MEA_000016,CUST_MEA_000016,LOAN_MEA_001105,BR_MEA_0016,2026-06-30 04:04:11,724.66,1018.31,-293.65,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003157,ACC_MEA_000259,CUST_MEA_000259,LOAN_MEA_000268,BR_MEA_0009,2026-06-30 06:09:05,3266.75,6845.13,-3578.38,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003158,ACC_MEA_000044,CUST_MEA_000044,LOAN_MEA_000439,BR_MEA_0019,2026-06-30 13:20:33,9242.3,7644.24,1598.06,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003159,ACC_MEA_000016,CUST_MEA_000016,LOAN_MEA_001582,BR_MEA_0016,2026-06-30 15:01:58,1240.09,2273.26,-1033.17,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003160,ACC_MEA_000050,CUST_MEA_000050,LOAN_MEA_001085,BR_MEA_0025,2026-06-30 23:54:13,474.66,963.08,-488.42,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003161,ACC_MEA_000023,CUST_MEA_000023,LOAN_MEA_000362,BR_MEA_0023,2026-06-30 12:22:22,2198.55,9276.87,-7078.32,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003162,ACC_MEA_000061,CUST_MEA_000061,LOAN_MEA_000461,BR_MEA_0011,2026-06-30 05:10:05,903.17,953.65,-50.48,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003163,ACC_MEA_000225,CUST_MEA_000225,LOAN_MEA_001473,BR_MEA_0025,2026-06-30 08:50:59,53260.45,46620.16,6640.29,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003164,ACC_MEA_000185,CUST_MEA_000185,LOAN_MEA_000669,BR_MEA_0010,2026-06-30 17:34:14,145843.87,841747.89,-695904.02,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003165,ACC_MEA_000211,CUST_MEA_000211,LOAN_MEA_001745,BR_MEA_0011,2026-06-30 07:38:56,21263.19,4011.44,17251.75,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003166,ACC_MEA_000125,CUST_MEA_000125,LOAN_MEA_000715,BR_MEA_0025,2026-06-30 09:37:49,5644.36,2287.13,3357.23,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003167,ACC_MEA_000051,CUST_MEA_000051,LOAN_MEA_001482,BR_MEA_0001,2026-06-30 03:32:10,8835.0,8534.91,300.09,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003168,ACC_MEA_000057,CUST_MEA_000057,LOAN_MEA_001208,BR_MEA_0007,2026-06-30 12:00:57,0.0,0.0,0.0,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003169,ACC_MEA_000138,CUST_MEA_000138,LOAN_MEA_001521,BR_MEA_0013,2026-06-30 23:22:32,6698.11,9442.86,-2744.75,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003170,ACC_MEA_000212,CUST_MEA_000212,LOAN_MEA_001411,BR_MEA_0012,2026-06-30 02:41:48,4346.72,1445.53,2901.19,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003171,ACC_MEA_000172,CUST_MEA_000172,LOAN_MEA_000309,BR_MEA_0022,2026-06-30 16:41:02,1017.38,2647.54,-1630.16,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003172,ACC_MEA_000271,CUST_MEA_000271,LOAN_MEA_000587,BR_MEA_0021,2026-06-30 17:53:51,770.03,734.68,35.35,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003173,ACC_MEA_000298,CUST_MEA_000298,LOAN_MEA_000185,BR_MEA_0023,2026-06-30 08:54:37,0.0,0.0,0.0,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003174,ACC_MEA_000284,CUST_MEA_000284,LOAN_MEA_000002,BR_MEA_0009,2026-06-30 09:27:58,710.44,1053.66,-343.22,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003175,ACC_MEA_000161,CUST_MEA_000161,LOAN_MEA_001026,BR_MEA_0011,2026-06-30 12:28:04,843861.91,231723.84,612138.07,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003176,ACC_MEA_000091,CUST_MEA_000091,LOAN_MEA_000230,BR_MEA_0016,2026-06-30 10:45:04,895.56,669.38,226.18,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003177,ACC_MEA_000066,CUST_MEA_000066,LOAN_MEA_001675,BR_MEA_0016,2026-06-30 16:11:24,7875.72,7534.09,341.63,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003178,ACC_MEA_000222,CUST_MEA_000222,LOAN_MEA_000201,BR_MEA_0022,2026-06-30 12:02:20,7430.13,8638.45,-1208.32,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003179,ACC_MEA_000170,CUST_MEA_000170,LOAN_MEA_000463,BR_MEA_0020,2026-06-30 16:23:51,7410.36,7610.9,-200.54,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003180,ACC_MEA_000066,CUST_MEA_000066,LOAN_MEA_001127,BR_MEA_0016,2026-06-30 09:23:26,294.1,612.21,-318.11,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003181,ACC_MEA_000035,CUST_MEA_000035,LOAN_MEA_000817,BR_MEA_0010,2026-06-30 20:41:19,0.0,0.0,0.0,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003182,ACC_MEA_000141,CUST_MEA_000141,LOAN_MEA_000879,BR_MEA_0016,2026-06-30 10:01:23,8850.74,10535.39,-1684.65,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003183,ACC_MEA_000001,CUST_MEA_000001,LOAN_MEA_001772,BR_MEA_0001,2026-06-30 21:38:32,747997.33,867823.77,-119826.44,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003184,ACC_MEA_000033,CUST_MEA_000033,LOAN_MEA_000533,BR_MEA_0008,2026-06-30 01:18:05,172.53,466.04,-293.51,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003185,ACC_MEA_000187,CUST_MEA_000187,LOAN_MEA_000442,BR_MEA_0012,2026-06-30 05:05:52,725.55,956.22,-230.67,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003186,ACC_MEA_000063,CUST_MEA_000063,LOAN_MEA_000237,BR_MEA_0013,2026-06-30 05:23:21,8270.63,7388.71,881.92,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003187,ACC_MEA_000250,CUST_MEA_000250,LOAN_MEA_001188,BR_MEA_0025,2026-06-30 18:59:50,88461.32,63311.38,25149.94,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003188,ACC_MEA_000033,CUST_MEA_000033,LOAN_MEA_001407,BR_MEA_0008,2026-06-30 10:30:05,309.6,341.52,-31.92,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003189,ACC_MEA_000256,CUST_MEA_000256,LOAN_MEA_001219,BR_MEA_0006,2026-06-30 00:56:40,19271.47,17018.96,2252.51,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003190,ACC_MEA_000006,CUST_MEA_000006,LOAN_MEA_001171,BR_MEA_0006,2026-06-30 08:02:49,194.68,229.92,-35.24,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003191,ACC_MEA_000206,CUST_MEA_000206,LOAN_MEA_001093,BR_MEA_0006,2026-06-30 13:30:08,19539.1,24459.86,-4920.76,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003192,ACC_MEA_000300,CUST_MEA_000300,LOAN_MEA_000774,BR_MEA_0025,2026-06-30 20:31:04,6654.28,9546.21,-2891.93,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003193,ACC_MEA_000080,CUST_MEA_000080,LOAN_MEA_001289,BR_MEA_0005,2026-06-30 13:12:22,543.8,673.84,-130.04,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003194,ACC_MEA_000100,CUST_MEA_000100,LOAN_MEA_000277,BR_MEA_0025,2026-06-30 10:36:10,440.44,272.87,167.57,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003195,ACC_MEA_000155,CUST_MEA_000155,LOAN_MEA_000473,BR_MEA_0005,2026-06-30 11:09:54,222787.27,472187.17,-249399.9,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003196,ACC_MEA_000187,CUST_MEA_000187,LOAN_MEA_000132,BR_MEA_0012,2026-06-30 05:45:49,215.35,572.03,-356.68,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003197,ACC_MEA_000270,CUST_MEA_000270,LOAN_MEA_000940,BR_MEA_0020,2026-06-30 20:40:01,280.26,378.78,-98.52,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003198,ACC_MEA_000106,CUST_MEA_000106,LOAN_MEA_000250,BR_MEA_0006,2026-06-30 23:04:45,35383.44,63838.17,-28454.73,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003199,ACC_MEA_000272,CUST_MEA_000272,LOAN_MEA_000194,BR_MEA_0022,2026-06-30 11:05:43,6053.01,10653.37,-4600.36,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003200,ACC_MEA_000286,CUST_MEA_000286,LOAN_MEA_001697,BR_MEA_0011,2026-06-30 17:18:16,7714.82,8312.27,-597.45,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003201,ACC_MEA_000281,CUST_MEA_000281,LOAN_MEA_001475,BR_MEA_0006,2026-06-30 16:00:53,7587.93,2421.2,5166.73,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003202,ACC_MEA_000212,CUST_MEA_000212,LOAN_MEA_000493,BR_MEA_0012,2026-06-30 10:44:10,715.41,261.8,453.61,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003203,ACC_MEA_000043,CUST_MEA_000043,LOAN_MEA_000050,BR_MEA_0018,2026-06-30 05:37:22,691.36,987.5,-296.14,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003204,ACC_MEA_000083,CUST_MEA_000083,LOAN_MEA_001045,BR_MEA_0008,2026-06-30 04:40:49,5220.75,8228.98,-3008.23,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003205,ACC_MEA_000024,CUST_MEA_000024,LOAN_MEA_000119,BR_MEA_0024,2026-06-30 05:20:05,124.42,121.57,2.85,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003206,ACC_MEA_000234,CUST_MEA_000234,LOAN_MEA_001257,BR_MEA_0009,2026-06-30 22:06:59,799340.46,440812.33,358528.13,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003207,ACC_MEA_000149,CUST_MEA_000149,LOAN_MEA_000137,BR_MEA_0024,2026-06-30 10:38:36,74211.07,102831.61,-28620.54,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003208,ACC_MEA_000262,CUST_MEA_000262,LOAN_MEA_000774,BR_MEA_0012,2026-06-30 13:59:21,455.16,291.06,164.1,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003209,ACC_MEA_000113,CUST_MEA_000113,LOAN_MEA_000857,BR_MEA_0013,2026-06-30 09:22:05,5135.54,4512.21,623.33,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003210,ACC_MEA_000082,CUST_MEA_000082,LOAN_MEA_000149,BR_MEA_0007,2026-06-30 23:11:01,5006.78,1829.08,3177.7,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003211,ACC_MEA_000072,CUST_MEA_000072,LOAN_MEA_001434,BR_MEA_0022,2026-06-30 08:17:53,845.26,933.3,-88.04,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003212,ACC_MEA_000251,CUST_MEA_000251,LOAN_MEA_000181,BR_MEA_0001,2026-06-30 01:01:10,33222.08,17492.56,15729.52,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003213,ACC_MEA_000300,CUST_MEA_000300,LOAN_MEA_001432,BR_MEA_0025,2026-06-30 07:42:22,422.49,749.85,-327.36,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003214,ACC_MEA_000178,CUST_MEA_000178,LOAN_MEA_001181,BR_MEA_0003,2026-06-30 21:14:05,911.55,108.46,803.09,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003215,ACC_MEA_000107,CUST_MEA_000107,LOAN_MEA_000739,BR_MEA_0007,2026-06-30 11:01:49,8722.19,3170.22,5551.97,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003216,ACC_MEA_000116,CUST_MEA_000116,LOAN_MEA_001289,BR_MEA_0016,2026-06-30 05:24:06,11360.46,71630.73,-60270.27,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003217,ACC_MEA_000075,CUST_MEA_000075,LOAN_MEA_000442,BR_MEA_0025,2026-06-30 21:16:16,888.22,835.77,52.45,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003218,ACC_MEA_000186,CUST_MEA_000186,LOAN_MEA_000222,BR_MEA_0011,2026-06-30 00:26:21,8051.59,6082.19,1969.4,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003219,ACC_MEA_000047,CUST_MEA_000047,LOAN_MEA_000610,BR_MEA_0022,2026-06-30 09:26:42,864.07,622.33,241.74,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003220,ACC_MEA_000116,CUST_MEA_000116,LOAN_MEA_000969,BR_MEA_0016,2026-06-30 13:15:31,34305.1,72096.64,-37791.54,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003221,ACC_MEA_000012,CUST_MEA_000012,LOAN_MEA_000261,BR_MEA_0012,2026-06-30 18:31:02,626.23,490.09,136.14,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003222,ACC_MEA_000229,CUST_MEA_000229,LOAN_MEA_000976,BR_MEA_0004,2026-06-30 18:49:00,1288.98,6653.22,-5364.24,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003223,ACC_MEA_000288,CUST_MEA_000288,LOAN_MEA_000838,BR_MEA_0013,2026-06-30 14:46:34,418.17,190.72,227.45,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003224,ACC_MEA_000070,CUST_MEA_000070,LOAN_MEA_000375,BR_MEA_0020,2026-06-30 17:21:57,8536.08,1156.31,7379.77,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003225,ACC_MEA_000232,CUST_MEA_000232,LOAN_MEA_001131,BR_MEA_0007,2026-06-30 22:31:02,825.06,446.82,378.24,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003226,ACC_MEA_000243,CUST_MEA_000243,LOAN_MEA_000509,BR_MEA_0018,2026-06-30 06:12:15,63435.75,98100.66,-34664.91,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003227,ACC_MEA_000132,CUST_MEA_000132,LOAN_MEA_001464,BR_MEA_0007,2026-06-30 12:31:56,1087.14,1132.81,-45.67,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
INTRA_00003228,ACC_MEA_000256,CUST_MEA_000256,LOAN_MEA_000635,BR_MEA_0006,2026-06-30 23:26:30,65158.81,46071.91,19086.9,AED,MEA,2026-06-30,2026-06-30,intraday_20260630
