fx_rate_id,currency_code,region_code,fx_rate_to_usd,fx_rate_from_usd,as_of_timestamp,start_date,end_date,baseline
FX_APAC_000887,JPY,APAC,0.006817,146.692093,2026-06-30 17:36:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000888,JPY,APAC,0.006655,150.26296,2026-06-30 21:20:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000889,JPY,APAC,0.007016,142.531357,2026-06-30 02:26:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000890,JPY,APAC,0.006664,150.060024,2026-06-30 08:15:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000891,JPY,APAC,0.006895,145.032632,2026-06-30 23:55:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000892,JPY,APAC,0.006744,148.279953,2026-06-30 17:59:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000893,JPY,APAC,0.007456,134.120172,2026-06-30 20:17:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000894,JPY,APAC,0.006766,147.797813,2026-06-30 16:40:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000895,JPY,APAC,0.006799,147.080453,2026-06-30 14:06:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000896,JPY,APAC,0.006742,148.323939,2026-06-30 11:43:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000897,JPY,APAC,0.007069,141.462725,2026-06-30 23:23:37,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000898,JPY,APAC,0.006613,151.217299,2026-06-30 13:25:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000899,JPY,APAC,0.006754,148.060409,2026-06-30 07:14:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000900,JPY,APAC,0.006506,153.704273,2026-06-30 01:31:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000901,JPY,APAC,0.00685,145.985401,2026-06-30 01:19:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000902,JPY,APAC,0.006797,147.123731,2026-06-30 16:29:23,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000903,JPY,APAC,0.006762,147.885241,2026-06-30 06:50:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000904,JPY,APAC,0.00663,150.829563,2026-06-30 00:08:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000905,JPY,APAC,0.006941,144.071459,2026-06-30 20:47:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000906,JPY,APAC,0.006886,145.22219,2026-06-30 12:56:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000907,JPY,APAC,0.006975,143.369176,2026-06-30 00:37:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000908,JPY,APAC,0.006884,145.264381,2026-06-30 13:33:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000909,JPY,APAC,0.006954,143.802128,2026-06-30 23:37:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000910,JPY,APAC,0.006804,146.972369,2026-06-30 12:19:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000911,JPY,APAC,0.006721,148.787383,2026-06-30 15:07:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000912,JPY,APAC,0.006848,146.028037,2026-06-30 00:16:14,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000913,JPY,APAC,0.00664,150.60241,2026-06-30 11:28:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000914,JPY,APAC,0.006751,148.126204,2026-06-30 16:52:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000915,JPY,APAC,0.006743,148.301943,2026-06-30 03:06:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000916,JPY,APAC,0.00686,145.772595,2026-06-30 04:52:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000917,JPY,APAC,0.0068,147.058824,2026-06-30 03:29:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000918,JPY,APAC,0.006793,147.210364,2026-06-30 21:39:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000919,JPY,APAC,0.006761,147.907114,2026-06-30 18:57:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000920,JPY,APAC,0.006869,145.581598,2026-06-30 20:26:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000921,JPY,APAC,0.006756,148.016578,2026-06-30 04:14:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000922,JPY,APAC,0.006816,146.713615,2026-06-30 21:35:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000923,JPY,APAC,0.006563,152.369343,2026-06-30 04:56:35,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000924,JPY,APAC,0.006786,147.362216,2026-06-30 17:14:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000925,JPY,APAC,0.006667,149.9925,2026-06-30 17:59:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000926,JPY,APAC,0.006914,144.634076,2026-06-30 20:09:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000927,JPY,APAC,0.007268,137.589433,2026-06-30 20:04:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000928,JPY,APAC,0.006723,148.743121,2026-06-30 12:24:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000929,JPY,APAC,0.007037,142.106011,2026-06-30 04:21:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000930,JPY,APAC,0.006884,145.264381,2026-06-30 22:45:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000931,JPY,APAC,0.006841,146.177459,2026-06-30 01:10:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000932,JPY,APAC,0.006798,147.102089,2026-06-30 23:13:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000933,JPY,APAC,0.006936,144.175317,2026-06-30 11:32:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000934,JPY,APAC,0.00686,145.772595,2026-06-30 08:57:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000935,JPY,APAC,0.006749,148.170099,2026-06-30 11:21:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000936,JPY,APAC,0.00679,147.275405,2026-06-30 19:33:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000937,JPY,APAC,0.006739,148.389969,2026-06-30 15:29:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000938,JPY,APAC,0.00692,144.508671,2026-06-30 10:41:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000939,JPY,APAC,0.006867,145.623999,2026-06-30 01:25:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000940,JPY,APAC,0.006721,148.787383,2026-06-30 03:52:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000941,JPY,APAC,0.006786,147.362216,2026-06-30 01:59:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000942,JPY,APAC,0.006792,147.232038,2026-06-30 10:55:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000943,JPY,APAC,0.006778,147.536146,2026-06-30 04:59:06,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000944,JPY,APAC,0.006642,150.557061,2026-06-30 09:24:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000945,JPY,APAC,0.006751,148.126204,2026-06-30 13:49:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000946,JPY,APAC,0.006788,147.318798,2026-06-30 05:34:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000947,JPY,APAC,0.006735,148.478099,2026-06-30 10:13:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000948,JPY,APAC,0.006822,146.584579,2026-06-30 12:22:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000949,JPY,APAC,0.006685,149.588631,2026-06-30 15:00:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000950,JPY,APAC,0.006918,144.550448,2026-06-30 02:42:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000951,JPY,APAC,0.006819,146.649069,2026-06-30 19:19:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000952,JPY,APAC,0.006778,147.536146,2026-06-30 13:14:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000953,JPY,APAC,0.006815,146.735143,2026-06-30 02:44:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000954,JPY,APAC,0.006831,146.391451,2026-06-30 18:08:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000955,JPY,APAC,0.006664,150.060024,2026-06-30 11:13:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000956,JPY,APAC,0.006768,147.754137,2026-06-30 10:54:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000957,JPY,APAC,0.006791,147.253718,2026-06-30 14:48:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000958,JPY,APAC,0.006694,149.387511,2026-06-30 00:49:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000959,JPY,APAC,0.006745,148.257969,2026-06-30 00:57:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000960,JPY,APAC,0.006731,148.566335,2026-06-30 10:22:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000961,JPY,APAC,0.006843,146.134736,2026-06-30 11:55:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000962,JPY,APAC,0.006805,146.950771,2026-06-30 06:43:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000963,JPY,APAC,0.006681,149.678192,2026-06-30 03:23:19,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000964,JPY,APAC,0.006696,149.342891,2026-06-30 05:00:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000965,JPY,APAC,0.006835,146.305779,2026-06-30 19:06:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000966,JPY,APAC,0.006808,146.886016,2026-06-30 21:57:04,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000967,JPY,APAC,0.006947,143.947027,2026-06-30 21:49:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000968,JPY,APAC,0.006671,149.902563,2026-06-30 03:38:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000969,JPY,APAC,0.006756,148.016578,2026-06-30 13:11:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000970,JPY,APAC,0.006847,146.049365,2026-06-30 04:07:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000971,JPY,APAC,0.006743,148.301943,2026-06-30 03:27:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000972,JPY,APAC,0.007115,140.548138,2026-06-30 09:37:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000973,JPY,APAC,0.006825,146.520147,2026-06-30 12:09:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000974,JPY,APAC,0.00686,145.772595,2026-06-30 11:35:21,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000975,JPY,APAC,0.006787,147.340504,2026-06-30 04:30:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000976,JPY,APAC,0.006756,148.016578,2026-06-30 06:38:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000977,JPY,APAC,0.006554,152.578578,2026-06-30 20:59:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000978,JPY,APAC,0.006929,144.32097,2026-06-30 07:43:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000979,JPY,APAC,0.006662,150.105074,2026-06-30 21:11:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000980,JPY,APAC,0.006903,144.864552,2026-06-30 02:52:13,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000981,JPY,APAC,0.006624,150.966184,2026-06-30 08:25:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000982,JPY,APAC,0.006928,144.341801,2026-06-30 01:47:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000983,JPY,APAC,0.006637,150.670484,2026-06-30 10:04:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000984,JPY,APAC,0.006667,149.9925,2026-06-30 11:20:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000985,JPY,APAC,0.006783,147.427392,2026-06-30 20:01:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000986,JPY,APAC,0.006703,149.186931,2026-06-30 19:42:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000987,JPY,APAC,0.006707,149.097957,2026-06-30 02:54:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000988,JPY,APAC,0.006647,150.443809,2026-06-30 19:59:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000989,JPY,APAC,0.006576,152.068127,2026-06-30 21:01:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000990,JPY,APAC,0.006687,149.543891,2026-06-30 19:52:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000991,JPY,APAC,0.006778,147.536146,2026-06-30 10:49:15,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000992,JPY,APAC,0.006894,145.05367,2026-06-30 20:06:39,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000993,JPY,APAC,0.007039,142.065634,2026-06-30 23:57:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000994,JPY,APAC,0.006688,149.521531,2026-06-30 10:49:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000995,JPY,APAC,0.006806,146.92918,2026-06-30 03:39:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000996,JPY,APAC,0.00682,146.627566,2026-06-30 14:41:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000997,JPY,APAC,0.006807,146.907595,2026-06-30 01:28:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000998,JPY,APAC,0.006695,149.365198,2026-06-30 11:21:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_000999,JPY,APAC,0.006938,144.133756,2026-06-30 15:17:52,2026-06-10,2099-12-31,fx_rates_20260630
FX_APAC_001000,JPY,APAC,0.00664,150.60241,2026-06-30 03:23:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000001,AED,MEA,0.275928,3.624134,2026-06-30 23:57:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000002,AED,MEA,0.269002,3.717444,2026-06-30 12:08:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000003,AED,MEA,0.266821,3.747831,2026-06-30 09:47:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000004,AED,MEA,0.269232,3.714269,2026-06-30 01:53:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000005,AED,MEA,0.270134,3.701866,2026-06-30 04:59:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000006,AED,MEA,0.267109,3.74379,2026-06-30 02:30:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000007,AED,MEA,0.274059,3.648849,2026-06-30 03:26:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000008,AED,MEA,0.275917,3.624278,2026-06-30 21:25:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000009,AED,MEA,0.27376,3.652835,2026-06-30 00:08:45,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000010,AED,MEA,0.278783,3.587019,2026-06-30 03:53:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000011,AED,MEA,0.270609,3.695369,2026-06-30 17:21:58,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000012,AED,MEA,0.264458,3.781319,2026-06-30 01:32:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000013,AED,MEA,0.272592,3.668486,2026-06-30 17:05:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000014,AED,MEA,0.270042,3.703128,2026-06-30 13:08:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000015,AED,MEA,0.275224,3.633404,2026-06-30 14:46:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000016,AED,MEA,0.268595,3.723077,2026-06-30 19:43:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000017,AED,MEA,0.274485,3.643186,2026-06-30 03:53:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000018,AED,MEA,0.272747,3.666401,2026-06-30 09:37:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000019,AED,MEA,0.275431,3.630673,2026-06-30 05:46:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000020,AED,MEA,0.278745,3.587508,2026-06-30 21:30:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000021,AED,MEA,0.274414,3.644129,2026-06-30 20:25:56,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000022,AED,MEA,0.265227,3.770355,2026-06-30 09:00:50,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000023,AED,MEA,0.271524,3.682916,2026-06-30 02:59:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000024,AED,MEA,0.27565,3.627789,2026-06-30 12:09:46,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000025,AED,MEA,0.273921,3.650688,2026-06-30 06:07:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000026,AED,MEA,0.27245,3.670398,2026-06-30 06:44:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000027,AED,MEA,0.271086,3.688866,2026-06-30 23:36:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000028,AED,MEA,0.268327,3.726796,2026-06-30 20:43:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000029,AED,MEA,0.268258,3.727755,2026-06-30 03:46:54,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000030,AED,MEA,0.269076,3.716422,2026-06-30 22:58:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000031,AED,MEA,0.273139,3.66114,2026-06-30 00:36:47,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000032,AED,MEA,0.279175,3.581983,2026-06-30 17:07:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000033,AED,MEA,0.269932,3.704637,2026-06-30 07:57:08,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000034,AED,MEA,0.266009,3.759271,2026-06-30 04:36:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000035,AED,MEA,0.280198,3.568905,2026-06-30 06:09:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000036,AED,MEA,0.273487,3.656481,2026-06-30 18:33:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000037,AED,MEA,0.273573,3.655331,2026-06-30 08:41:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000038,AED,MEA,0.268302,3.727143,2026-06-30 14:51:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000039,AED,MEA,0.274375,3.644647,2026-06-30 00:11:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000040,AED,MEA,0.278796,3.586852,2026-06-30 19:02:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000041,AED,MEA,0.274182,3.647212,2026-06-30 09:57:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000042,AED,MEA,0.270361,3.698758,2026-06-30 20:59:48,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000043,AED,MEA,0.271444,3.684001,2026-06-30 06:49:42,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000044,AED,MEA,0.274228,3.646601,2026-06-30 17:56:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000045,AED,MEA,0.273089,3.66181,2026-06-30 19:56:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000046,AED,MEA,0.269634,3.708731,2026-06-30 08:39:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000047,AED,MEA,0.27383,3.651901,2026-06-30 02:09:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000048,AED,MEA,0.267798,3.734158,2026-06-30 15:38:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000049,AED,MEA,0.272637,3.667881,2026-06-30 07:40:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000050,AED,MEA,0.270208,3.700853,2026-06-30 22:19:40,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000051,AED,MEA,0.269518,3.710327,2026-06-30 14:08:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000052,AED,MEA,0.271399,3.684612,2026-06-30 07:00:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000053,AED,MEA,0.278212,3.594381,2026-06-30 19:12:57,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000054,AED,MEA,0.275123,3.634738,2026-06-30 10:39:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000055,AED,MEA,0.274281,3.645896,2026-06-30 12:32:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000056,AED,MEA,0.275152,3.634355,2026-06-30 04:57:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000057,AED,MEA,0.278371,3.592328,2026-06-30 14:43:41,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000058,AED,MEA,0.26791,3.732597,2026-06-30 21:30:33,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000059,AED,MEA,0.272301,3.672407,2026-06-30 14:59:01,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000060,AED,MEA,0.273362,3.658153,2026-06-30 21:03:23,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000061,AED,MEA,0.265181,3.771009,2026-06-30 10:28:24,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000062,AED,MEA,0.274295,3.64571,2026-06-30 09:48:25,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000063,AED,MEA,0.26521,3.770597,2026-06-30 09:04:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000064,AED,MEA,0.272848,3.665044,2026-06-30 22:26:30,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000065,AED,MEA,0.271421,3.684313,2026-06-30 04:32:17,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000066,AED,MEA,0.275538,3.629263,2026-06-30 15:17:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000067,AED,MEA,0.282854,3.535393,2026-06-30 09:17:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000068,AED,MEA,0.26834,3.726615,2026-06-30 23:36:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000069,AED,MEA,0.275556,3.629026,2026-06-30 22:02:12,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000070,AED,MEA,0.278787,3.586968,2026-06-30 18:07:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000071,AED,MEA,0.273951,3.650288,2026-06-30 00:03:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000072,AED,MEA,0.27609,3.622007,2026-06-30 04:10:22,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000073,AED,MEA,0.270371,3.698622,2026-06-30 14:45:55,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000074,AED,MEA,0.274158,3.647532,2026-06-30 21:30:29,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000075,AED,MEA,0.27099,3.690173,2026-06-30 06:57:36,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000076,AED,MEA,0.27498,3.636628,2026-06-30 09:12:32,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000077,AED,MEA,0.268722,3.721318,2026-06-30 04:40:02,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000078,AED,MEA,0.273676,3.653956,2026-06-30 20:59:38,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000079,AED,MEA,0.277538,3.60311,2026-06-30 06:42:44,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000080,AED,MEA,0.270517,3.696625,2026-06-30 23:19:53,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000081,AED,MEA,0.27018,3.701236,2026-06-30 21:07:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000082,AED,MEA,0.274944,3.637104,2026-06-30 04:22:05,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000083,AED,MEA,0.270736,3.693635,2026-06-30 09:03:28,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000084,AED,MEA,0.273653,3.654263,2026-06-30 04:49:20,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000085,AED,MEA,0.271338,3.68544,2026-06-30 01:27:49,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000086,AED,MEA,0.277813,3.599544,2026-06-30 08:24:18,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000087,AED,MEA,0.272002,3.676444,2026-06-30 09:06:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000088,AED,MEA,0.271367,3.685046,2026-06-30 01:41:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000089,AED,MEA,0.270045,3.703087,2026-06-30 02:37:43,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000090,AED,MEA,0.271741,3.679975,2026-06-30 14:22:16,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000091,AED,MEA,0.267933,3.732276,2026-06-30 04:50:27,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000092,AED,MEA,0.272891,3.664467,2026-06-30 07:56:31,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000093,AED,MEA,0.275632,3.628026,2026-06-30 10:04:07,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000094,AED,MEA,0.262482,3.809785,2026-06-30 04:06:00,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000095,AED,MEA,0.268444,3.725172,2026-06-30 20:55:10,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000096,AED,MEA,0.267307,3.741017,2026-06-30 00:06:09,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000097,AED,MEA,0.271403,3.684558,2026-06-30 23:43:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000098,AED,MEA,0.2713,3.685957,2026-06-30 07:39:11,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000099,AED,MEA,0.280709,3.562408,2026-06-30 04:01:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000100,AED,MEA,0.274217,3.646747,2026-06-30 00:30:03,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000101,AED,MEA,0.270286,3.699785,2026-06-30 15:02:59,2026-06-10,2099-12-31,fx_rates_20260630
FX_MEA_000102,AED,MEA,0.277269,3.606606,2026-06-30 03:53:38,2026-06-10,2099-12-31,fx_rates_20260630
